id,entry,lifeStats,sort
iXXrHSqmLf,AXGcCq6GKYjI,"(RFL1Q7uqVw , dtPA32ARRk)",L2SARp7Ti9
vNsuNlNL6Q,AYrvolzramdF,"(nZ9RiffWpx , bAsWYxJCJf)",qwvdcjMQWh
Ec5kqaMAex,AYKviyNhb3AT,"(cQ94TmqKkQ , wjEw9kT9en)",oAV97kFCpG
cjJ1hXq07a,AY2S7Te1Gs8y,"(TGV9EcaUbu , Jf0tZaiFFK)",gtQ98Hyw86
BmK2jnUD0Y,AYqmS5H3FZYG,"(XvNEgeFNkW , 9Ah3DAM0ZC)",YCD9CJadQP
bMQWcceKRO,AYMIQVRYovXq,"(yZc0a2bs7j , lgORftnEHm)",xZuFnV3Rr6
UGehWWp2f7,AYwPHaQOhoBq,"(YQFIAWidF0 , IzyUxCP33u)",L4QCuh4wkJ
IpJUMpxhj0,AYGbG9rAG80w,"(UvFOy3NU4t , FwUKMwpnkW)",EC7WU0uG7w
Dmbr09BcFi,AYY7pG3tpftn,"(Hl8WTHjCkO , cKYupEFhX8)",xWC593iIJr
ghjnNbbytr,AYHW8SdVBRzY,"(XklqmGFopa , PkLMfOIou0)",lAhg6qH2oX
v6WZozXKEP,AY6lkAU0lI9N,"(fB9x6T9gVi , aePCIeZ0OY)",jRVo7HaZBy
TMG4tRt4yh,AZzgdAq6lNTO,"(aC2lDgT7G6 , tbjVPYopgY)",S0bk6ERMdt
BwlDiqvBBE,AZOZGHGdkcwj,"(L8jjFn20MW , YJZsylyLP1)",Aq7j4eLIbI
ygJERWlbkE,AZEDV6Hrxdnh,"(6mu3MrXNcr , 1yMFnPtAgW)",AaSSVhVLil
DD8NvOWFJB,AZxul7Y1vpfG,"(RSzOQHdtIK , p2JL4QpxRP)",YTbZqxYQn1
itPVjoZPtV,AZ6bybT7tge7,"(obVyCvPwyS , VblFWIEnUo)",6EGV4GIFZH
S1TJI4Nu9i,AZxzMfCtxqQQ,"(Clh2p63cLF , HqeWjVDG6N)",VE8fKQZv7h
IajRyfKZG3,AZgwryuCp4eg,"(GN2Kj3XEr0 , lcZKQxAiJ3)",HIVK1mRoXk
quO28dt8aj,AZRxTYVh7533,"(u2MIfuVPn1 , h5Aim35Lv8)",22w3Phw7ou
1bBL0yPEcP,AZ3kMPNEPusr,"(L37VWdM39h , O5ovc1Axqr)",oCisfav2j6
WWVIeXYZ2k,AZmeS6ZoA2No,"(uJMa2EZNAn , AW6AtCMpbK)",VCfKlDxQ9g
NGym1CSdmG,BAzUCH423Vb7,"(NnutWZPPju , xa4WVmwOeN)",KywpYlcti7
vEmCXQLOxq,BARhZ9BaalfI,"(fCREermAyM , NzlUqtmAgG)",3MtvnT6afQ
c4W9Oq6ILI,BAdCNP4Ydhse,"(bP1ykspJk2 , s94akRJr5L)",WH7HcQIBcy
odpum6Mpmg,BA32jV51jxnL,"(jIX9C2ljIy , ZUZvN6Y6Lu)",yrB4bpAS0K
bEoQb2NDhM,BAFPex7K1Nvo,"(MBfTf94QEZ , 86oxuUzDDU)",6RPjg1TtI2
j6GSNZKuMa,BAv4OkIK277m,"(4N6mQq6Mkx , 6HpQRhznLI)",IlzcubA6MH
rjFXLBfJ8t,BAORfXpqu8cO,"(ndZ5bwhJdc , qD61nhsxeM)",QMLWc0TtK5
pEJdn2abmB,BAbqYlk9IFbg,"(XdNSVqyJDJ , qqB2FMIJu6)",fvqluvhmGZ
KQEZCK143Y,BAgawbkcrU9T,"(izQgwCtE4O , 97puNQyq2O)",5K6oncQkAd
xc3pswazDW,BAwB9Z4ZO2l7,"(krZRW46uk4 , ueqGHXZ3iR)",Nwsx0KG9Kg
Hd8mFUDr4d,BBpPWX6z7xKt,"(3ALjvC1YSA , QLMadjFdWQ)",lXnqcUBca1
5Ou5kliAQc,BBElK0wHPMe3,"(vUaXbUgTHY , B7k03EnU00)",OWZ8XGpylz
yVLqyFOSlz,BBbUGlCwtV8F,"(pHmE2rAXVR , z2kpdeVDZA)",fteDJV6IqL
JfQzBpoCfn,BBxHtK38KWYQ,"(INZuUVWYzc , RKOGfYxiuO)",ocsGdLc32S
iT7U2iLwQi,BBrEmoiAjo3n,"(Q2nRjaf758 , BuxTTiOZa1)",pt21z7O7KW
7Tc3FkP2ji,BBFXBgbFyD16,"(vbYJr4x7ES , UOX4vr4ga8)",0vGxgDD6PS
nnX1RzEBxe,BBNsCEi03NLP,"(BfoRVDcHON , 7kf9GYILzI)",xXg8lHISc5
ARcGLWdP88,BBIfJIGU5xAT,"(z5Av7ISUfJ , GIjCmCUxXW)",0WRPl3tBf1
9Atgrn6TLr,BBdUWYXk5ETf,"(BjEYzdcrq5 , E5Woj4vBOE)",V1PoPWdvRx
6O3j2yqboj,BBmWytcKXjuA,"(jg6uODc2dF , uYIyy8FoKM)",Mufdgbx0Hb
cLrKLC4bPj,BCvpN9pax6jy,"(CZ1PVfHDc1 , qJKqVKN9Na)",zVQAT3Ud1R
f5VhCDwmcW,BC8PfqAeuXqz,"(sQKQXOQ1qx , tv8Ks5QVzY)",4TgylsJt2A
Qrd8S4oEgH,BCJIsXEktptF,"(Zt0Mtp9rjh , 0y7aoow8HX)",OTsSMJwHXc
pwgd7140Ze,BCLhW1GX8fxQ,"(rNPDWSUs4B , 96Kr0po7yv)",x7AekaQuaL
f85xTKcCqo,BCoqc4x6WriH,"(fAa9qXLWcy , 0Y2Oum8P6i)",rkfHYkN61c
y79FU78c0l,BCW9s86Q3MvB,"(1bgOu1CJ47 , eEVHBxdvUY)",XUHKqjvYqz
maspC9WgK2,BCryrioH3A0p,"(Qg7FMyvT04 , VPNU4rPioV)",jKwSnkUu8Q
H4AzG9uJWH,BCZyOD6gLqIW,"(16GkodSzXU , UfClhxwj5q)",Uk2kz2hrKH
JQfxiuUrMX,BCILCsVt1806,"(6iIHNIDWb8 , TxEP9L7IFZ)",rghtC9CbXu
KvoDKNRB8I,BCQdrueJIuB9,"(9RbSOOeuYf , BhhfyPtxDX)",WqGvWdEPRD
WwCkhqaXZ9,BD3bhor4xy0l,"(9RbhQ9BEey , 83j6jVOfUj)",wewIM9ZD3d
QnEK5ufjUB,BD2qzV0qdmlc,"(BgUFdfZJSD , zBUE4ZuxUL)",lsbgwglKD6
J8idaKhK0D,BDuRwlKiDvxI,"(1ywLFRIYn2 , Ua1daW8LIT)",xnI5ryPfku
KQbioOEMT1,BD8dKSmJXtOj,"(FTAa21dOfx , 7LJHCmSK9j)",797KNd7Irj
Uhy7vGfwfo,BDRIb2g896jl,"(90E8oNHs1I , AGav9cqaxq)",EiXlDo6KGY
iBpcCXszAT,BD0MrLCu6Ilc,"(0tQtGugrtE , 3CgQFUQYmH)",oXYxgH2Sim
93CQOWtKMb,BDgXZr78cZd8,"(YNGoQvlMVf , IAZBwTtAxT)",GD0FhB8Ay3
hDq1lq0d7M,BDT7x0qIFdIJ,"(xYTlla3sX0 , 3urKOoMNLl)",X2w4F3ux5n
3ulp5hK96m,BDZYNjg80rik,"(A8wujrGDla , YBOKegzF73)",qJELo1Trh4
RR23ZSIr46,BDcTGLewBHlu,"(KJzlRiCIMJ , KAcoGbmaey)",mHi0huJsCd
JFU0TrU9Ns,BEaNy1mOGcsm,"(z8VllXh9Ls , vZuuTb3oDt)",VcnVNWZePm
W97wVqlRPn,BEP4MBxj4F8r,"(XP6u16wx5n , xx2QPdKMdv)",NMNm2Ob0f7
3afBADCoU9,BEnTUiEqrLTg,"(yoxN9sDXCw , O8MifIwIVy)",ZhFJCUdlm0
jHHTV6FwkW,BE1QruvUU6Wg,"(R419EQdVjL , dTnEpz1iv6)",eBZfV1AVz9
K9rrumeRpQ,BEE7XRvxGGIm,"(mVlYGEr7gO , uaEigif2v4)",78XUO2slnE
N0NPvqRSvW,BE7jnu8AVh2b,"(5Q6W3fndFz , V8ZLin1reh)",UzS5Kafqmp
jiW53JYvAY,BE0SORlkCkDI,"(sMXRGa2B6N , o9YO24APsx)",Z5fs75RevP
cf7j5Lgb4g,BEFa4GrftYu7,"(YIstKxSQZ3 , OIC4jAYQaE)",5tAluutxFZ
Gl0k0vZpIP,BEW7jXw6s5Lj,"(8n14dVqa4d , EaRGU1iSSP)",u3l8MAgKr6
5UlJlid9Wr,BESsq9f1mGqq,"(eUB0eexmr9 , fD2vQ9bdFm)",LVneHAmpfB
ajTLrJI5aY,BF32nnrOrtBB,"(5i300pfPJh , m7WsRVyRJ2)",CRW27jMpZU
DEUWf2m9fS,BF9YhVTL2yxL,"(mOcGOMSkni , mKFOnLv74v)",wx3sx76ZXH
jp9vUgkoNe,BFeDxFfhIBh4,"(vmDYrFmj5o , uE6mhBlx4c)",XNOK9KKwUl
2UzxAyGQgp,BFqp1P1kvGg9,"(LlphuSIE59 , mTv1dvLP3t)",5t6Mnv3XSI
7BRvxhT02h,BF7GqmLEQ4ig,"(pIqLgwNfJn , pj2PmXrOjK)",tOqVnXeb3e
fGlbWMUTac,BFaIYNPq4qkz,"(OsZOaoPAze , WBtJqD6nVF)",1lRXmGDhDA
ohT3a8RzZ4,BFuRyFNccokK,"(8nXtFeiIAN , RXqVwcQq73)",2XLm7W2SUX
jIXjpImc7x,BFhItHMd35Gj,"(xRizX771K4 , rS393PFIWF)",mtmGh2RykG
Sg6Adx8c0g,BFFV3WmIle8F,"(d2bwGh3WZg , vUEvbgyyvZ)",y1P8mckMpT
A0WhSTt0Ik,BFw17Z62ZDTb,"(JBgGUt2Wo1 , I8ngsn9a8M)",eItPh2REl7
EufPjvzb3i,BGT9YfRU9EdF,"(2rNRr4FiR5 , VWf2tNjKuI)",8SeM4o4mpF
91r3YzjwWF,BGpbCYK8Msai,"(3x1GpWm2EU , 9dRpJeFobB)",FetpordSki
II21mwOJzo,BGgPdEwDZefp,"(9VaRQ3TzZB , 060zzT4eIZ)",qLD5MqpAUz
fFZAti8Zqn,BGRaH9gAzqiB,"(QDUNMU9Op0 , vkcFRD8Gyz)",Z4pIoWdWXh
0HQyGAE4V4,BGvVHRWrrxqP,"(4ebeomL7Vi , mQakPa0nB4)",5WEjIlxOCj
u3GNZbMnsa,BGxbA9OlrujG,"(jYbR46ehUf , qn0PLRrk4t)",r3irBgV2Lc
UYIArquj33,BG2ObBKpJ8SZ,"(QYvEk2qkpZ , jfQBB00wHi)",N6scaTVkDn
M3IceNpIna,BGrG6yny8zYG,"(Mh9aTjExqW , RZwh0ib4Io)",KpvUjAMteb
MSiMG67h08,BGtdDgnaZaAH,"(EKK2HhtJE9 , aaUzdTGjL5)",BVjo7Br1Bu
z4ygPrfWFW,BGfd8zDyiBir,"(QvJkStaVZe , VqGLh6zFv8)",1ySdMEo4wu
Lo34mzVxhs,BHSts0xFmckp,"(bBioOq62Hj , mcbYFH8gcg)",IdLbGpUniX
5u5x0nN1q3,BHowC4mN6cHA,"(KEvDdttF1g , HuAoM9epK0)",CcObPbirnX
5QF1riumIa,BHZBkL0T9486,"(mmp3OTspXl , RmBHU82yRg)",VY9gbJKQog
iPkpHOL4kI,BH6G5NgoFv8x,"(ShZieNozto , tmDwEPs9DS)",aQF3QthBqQ
8XLzJErre3,BHJB5GJexSZh,"(ZLAyQnhlsi , vbPkfdSaoF)",llRZ8TaMYa
yhKKqsRstL,BHFRa7ra7zEt,"(XMaNlHu8UT , HDAZHvJQ1R)",n14gTbKAwU
Ye0cX2YVFI,BHNC61nJQytt,"(hPPpUeHzuq , l56ENpjZnG)",tkB1vTi3CF
Fg4IPjcmkX,BHbHMaBKE14X,"(hNExAGb61E , SNkm5Dy14D)",mTeJFddWQY
hjd2MCkWSS,BHjSoJLDBnun,"(p8YLZtg8jq , e00c1XlAIm)",HpEKZwtgu2
ht4i7wcgLT,BHRpg8SqaHup,"(DZJdXCKymA , 3CjBo1t2Ag)",aX68Eb8G26
uJO0pTkf0q,BIHAXbe3zGMX,"(Bwf4GLhKOZ , i7AjNzS0Dr)",NvPh6SkIPS
IRW0Zc8hlg,BI74iSvQcoEt,"(VYCN2GgjiA , o9Fcv3TCCQ)",AOOtViNBzL
4sdsfLtfjh,BIaq9CHVa4Zc,"(WmVhgFnFuZ , 4EAnhSV5UR)",JM9DDuDR3t
1DJNB01MMH,BI6Ljm0gSzz3,"(xI2OLSOrlP , tvtqneBi26)",I9l19sWU3O
Q9c3zANwvZ,BIVKUjjGryrJ,"(i0BBI4RtGu , 46Tcb2YG4F)",7zkK2nPJ3z
LQ2qj9MmGv,BIeM0z3zWwbu,"(Dh52yMvpPs , ekcc4zyg0M)",LnknKc0oWL
dBPnJxclb9,BIDk54MBBDEH,"(9He88m1kZm , h3qPYBjS3X)",9b825iukGo
7454kcfNdD,BIk9JcetTVHe,"(c1GkSfX4SK , IBMQo3yBY0)",afaYesTaJJ
Kb7O1j6R5V,BIrldISLv7xt,"(PRzE8QUXKO , IkdpprTZhR)",TgvNe23dfz
kS489m84MP,BIPbJLr0DVnI,"(KIqBl5tbSg , pNM3ihpZlw)",4rTjMAGOu1
oPrDa68t5r,BJlWW82IRNpX,"(9zQfdXbhgm , POkKs8yRVT)",cHhqazZisM
frNLwuD852,BJWB3pSznmov,"(2w4TZoWKUj , IraEkb3NXD)",Fql3McelWu
h1A8caGbUg,BJghuHmH2Fnt,"(kj2KuYj3kc , Eoqcotto1O)",Nk9YSClBdv
u6mExyEMx6,BJEdEKRNp0Dp,"(dE2gwxsTXM , Ny2pzGSqUE)",NoLQVh1Xwp
zRNK8mpHUN,BJFfgs58Ex7E,"(Wr0qllnWN7 , DdnsA8jr6w)",9Xvg5a0McR
UEqg4efmOj,BJQBRL5T3pSh,"(Y3y7r24YXD , dE4aDJAXmX)",vpYxXYgmA8
gONJ4VEAvu,BJSGiUGWvXyW,"(obOdFkV4uz , 8Hj3ZEkXtE)",oMDFfXuNOi
l8Ww0sGIl6,BJIBD6BK4kL9,"(FwHc6smwUB , IpwCKrKhvI)",RVonAEIeUx
t9T0eylnau,BJci5A362Uus,"(xzrs4Bq6Rm , hchCLimi1u)",TzbSqhMj9m
Z88PIvaINX,BJ9tZB1O5r8m,"(4tHjJdDvSO , aEynGVY3u2)",h0CzLZ3pbk
qaHCcYv6dL,BKq7X6K7ltUj,"(w3cY6KHwaD , 7YGFnBNE3W)",6fnIfpQ17H
68P2FeHlU5,BKxP61BVqNkz,"(bYbtK7k5NO , zzk5awP1hB)",9ksjiacFtw
f0AsBacxMH,BKpPtc0GlOms,"(LHJlzooMNS , dFLmAo0sh2)",A9waLv8COv
GTXWB6TVsn,BKrmoDgBngqg,"(KocJRHRPNY , VUq0rDfLxm)",brZdnEFgiJ
gLMhCHKZYI,BKgSaQWY9twg,"(hybZpTtdIa , begEPhF44E)",Aa18W86jvD
YvGrK8ruaU,BKwJvj9Prqom,"(atiacMICUr , gKAly2H2ez)",KxNrFFCZBT
wbyazxSYCE,BKfR3bLPdPZA,"(bw7yiCAEbU , 3lU8X7ePdr)",PbjkCTZ31y
aGemWr1uz2,BKuDjpMVMGHC,"(zecar5fq1Y , 7EVrf08qds)",3aDWs8UVYE
nTVNrttTZJ,BKhrrMXIhoLM,"(FcerdpHXYs , UhPEdsVFjx)",vA9xlGvq5Y
dSHElR4afi,BKnspN6yokwe,"(Vhvnmt5Uau , Bm8Uv6wmrO)",dLU7x2vjYa
KfWqg57l48,BL636iF7IF83,"(fQHBwyPZxG , EKNMnp7Sv9)",K4lrayp7mP
CaTZPDVP7c,BLRJLmWLX8wG,"(I830ZZi48N , 57EdEIJEXq)",1wNWsZzgfA
QcVcXq7czu,BLWqbZDRsEKw,"(AdLKWi4zxo , wCIxrDgJ7M)",MB9CRDOq6s
QToO8RY7XY,BLzyDC1ttmmc,"(X0sYgKvGN5 , mrv3MlgtLG)",4LBeP24R5v
eyyKBOvZI6,BL5j7S9iRjAP,"(vcXvlGl3ya , FfEwihkTZU)",j970RZFFir
vluZU7Fe7H,BLGHz7Cc8nQq,"(CLR8HKZLFM , KtV22QH5lU)",Lpcz9rSFNt
rmm1rqgM3S,BLdMAyDfpL4y,"(mUzPpLnuIw , tS5ntr1skd)",mQOCgdayh2
b6a674j3cW,BL2oEVNMn1KJ,"(9YdS9LJtld , WmgcA5fQVa)",rI8fl02aAM
EbQ0NmPMvS,BLtOEHmr415F,"(xPhvzUPyzL , qFBngM89Ur)",hlvphV4Sjr
yRyF4uZvf6,BL3QekVVqaVS,"(3r4X8DbrIm , b9HgyQUa8z)",xsjMw7nRPP
crG0l0tfao,BMF2zWnn4rsq,"(KWaLJKeABc , sTVBLHXsmv)",PcZy0O3e6K
k5l5fhLDwu,BMIB6b7RGjA5,"(OgbIBb2YEd , RZOK26X3as)",CNyAlOi5LJ
1CsMNlKagw,BMhMk0wvqwNN,"(TuIpGACfq6 , QNOWeg44nN)",NeUPyYV8Qn
ooOGDjqReO,BMWaQSO5CVFL,"(CP8YYBMjc0 , 2lvqNnqbIG)",sx8M1qo11w
6JJPB3cjWR,BMst0xsAV0z0,"(C0IBBos0ag , 1dyBK85mPL)",XcbwpIA7Du
WtDMI9FhhO,BMZl01ZagNXv,"(P403OkkTv9 , V3rlWTOiZO)",F2pLcfqDyn
BqQi0QeMU5,BMFx5DDYOIXR,"(cDmKH2QTDP , 1aJNQiJVsx)",uqRYOnHNmx
5DNVmO576A,BMoL5vINoKAG,"(4UUcKCXBjP , oncanyQ4gh)",SawnY8tj5m
804ZWSAfZz,BMIuULeKgg2c,"(trpcUznCWh , 4FHT1lMyw1)",x2CvzP16zE
QU8j39pVtk,BMAbIX55rxmB,"(xL8oDf5j4E , IoC2wPYbnS)",hmfpdsP1r4
XNwZjcvWEm,BN4J2atoi3hO,"(dqlVYOYpmE , xvZtDFg25x)",nArG5EGWLW
5MeoDXvycQ,BNpOH6w6V0Sf,"(nZpaDH1awF , UppmTOqW9Y)",LLVQPge1wr
Z9OOorBkBj,BNDQS7hKTwbg,"(V3654su17d , DpAH9qSxUr)",9EJfyyK1ab
OfnsNgSRVU,BN8r7ULd7LYv,"(aQYwqSCtiY , 0rbM2nIJ7g)",CEPrC2poUb
5SaHtNH9y8,BNoDcppfXePQ,"(vF6qOEeo7W , FHhq0HEArh)",X8tuDTswVM
4nJkD6Q0cG,BNSyJY2t0EmE,"(BivsJdO1w2 , KglLZQsWEJ)",7aFgJcJ1Ig
hOhjpZTDvX,BNPnJIeGswRl,"(pk5esMnWKc , 1zm0cARWV6)",DUYeyvyDK0
wbzd9BOTef,BNlFl7x7NFKE,"(pQzX2lepAt , N76T8ZZz72)",cx2ToupWZI
Bvq9ia99Xs,BNbjR4XUHirC,"(kXGVn7gwjP , Bg9gxNqvCt)",yYqSFjHp0o
aIJMu3lIoj,BN1O1bCoLiuj,"(yzNiXnCioN , olcNx9wDce)",bJtSfC3cec
32pqOFzugE,BO3TDvhFoqVA,"(d2xJnWNF97 , 8KS3bEZTpK)",C2BR3B0fLZ
Byjh1bBtds,BOdzQGKym4Is,"(C06pcIBY7d , TB5EhfM2E0)",rZSwtrFyIn
CDERyktjFr,BOvz5TapaS8V,"(mXGL5skSC4 , HOWasMn4sF)",kX7bbPNeDg
gRA1ifzZpS,BO75CK7o0p9m,"(tHWbLfkBDN , 5MiSoDBTpo)",epW8Y27aH5
z0a1AtuHHd,BOpxJMQ925hc,"(1Qh4k0DMJC , FhF3wbMqZF)",X1VQx2T2hM
MhyL3tWlp2,BO6PsD6B58Sq,"(H3Uk3bMcf7 , vHg4dmVF5J)",r8S5dmvzsI
qNYJsAICEE,BOyPSbtwXfQo,"(LsZ4IxbHWk , Y2E7s1z75D)",kEgHYswOtk
fcxhnXUjrJ,BO3GSz8kny3j,"(KqLXeZIE3M , YDwj177zjP)",8WY2EA0uZz
szCM7r1wk6,BOktP0BW57uM,"(xY8zz7lFsE , MPNB1jfr2E)",YSDpztE4Yo
f571e8HUZ4,BO3Rwy0k6bM5,"(Rn8Lkc9cZe , B9HWwvo9lt)",guu1Fi146l
Fac3jrosUX,BPHMq8UqEbNa,"(IYASloTCOQ , ihlWsHuzyh)",ylznZAe1iF
hOMIKvnXue,BPIBwOrigNZC,"(v0vhbHEPps , 6yFOEBvl7O)",lp5lD2waOk
mueXil6yNU,BPd9ZIQp32Bf,"(ERx9WkbyoM , epjEYy35EP)",PFKcPouebK
7LWTS9iKvC,BPzzg4ncPhUN,"(BbJ3sKwQwH , n5hxcgOGWi)",9e8ka9I3H7
c43mvlRVUi,BPECZaK5ZL46,"(EYj4mO9EQR , M8cc0DYC2R)",Sp6tA4LQl2
PmbU7WFtHm,BPxgghsnvhl6,"(lLHGpQKto5 , NbD4ZHDa9k)",aWmuqL3eHS
EUklkRJlOd,BPEQBrigkqhb,"(GoZPorB63j , cxexrRqk2E)",xT2uxkH4iw
3EwAvTxSqZ,BPCtFfyM2Gn2,"(Di8cD2C7Gt , N0yLhsS0UA)",6QYiD5vwU4
xZQ68OzZ3l,BPJKDX5c25ht,"(Oi7YRaglAx , eUyMLkh5yT)",WSJ9UIGtTz
s2MiIX1suI,BPiQSyXXngby,"(SsOzPf5ZNK , I3Pth2mFj3)",DZQMdV0RI2
Slovw2PHwd,BQINyeCVa2KN,"(RuWBzvc3M9 , aFOcxe3d0m)",SSZ6rFftLy
BzC5PPVUEH,BQp6pCuiebTZ,"(0Vqer8dH5C , UyC6F62nHL)",JTuTIg5evf
t3DXfC5m5G,BQZhGFNfPNyK,"(kIFrRl8S2X , YsZkmw1PwK)",1NXazbtqra
RHNwqXFcaj,BQYrVcK3yhKN,"(Gb6kUl3t4q , HYSP615hh8)",e52GaGqtGA
ZCvEHTQqSN,BQ5WEvBsQ6dr,"(VNAlK2GpAB , EKNLPkSgOW)",jn42mSMxbE
eInCu7QzB4,BQk3Ai2LbVRC,"(KHo6opbuIK , 1MDDWgdX9K)",8nSGkb3scR
jM9lAP4ROr,BQkvd58aOYJy,"(19Y7aSrq0j , 4NoUVhaNhD)",wIJMyxlTlZ
lpjPD3k4XN,BQUpicNCGZbd,"(O4AG8Cstor , qxOjOKwIn1)",PeOMfZolhW
6onNK9BQDx,BQNEjoZgOcf0,"(GXtxaOAKm2 , xqkpr1VdPL)",Tc4dVXlnV3
1PixGiVnse,BQsah2n9GEvC,"(SuYf8jvMDW , lFtongK0ZG)",U5yqcUL1Mf
8owcGhgSWD,BRrfKWix3tim,"(DUdWG9dqff , luxWbC2nX6)",RybrgMWc2S
j5L4TYEZQF,BROse9Zv5sdd,"(QDfobb6Xeq , 6oLizJzbVV)",cDcXuyKIP7
n94qyT7RDm,BR3t2iZSEACH,"(PSbD0w5vQz , IwGoXm3Iji)",kqK2ndhsgd
pjZR1eAwXy,BRP0IpfiZch6,"(Pdp7SUd2vF , 0yqvYcoSeC)",BDJ5rAr9VE
3plOoTcMfT,BREn8C5XcjJ3,"(CFl4iHyz0K , v46NXEvoSI)",AOtCYqI7PF
QvgNfqUeqD,BRa585vFO3BZ,"(pNjqx51EOJ , D3ylXxMldy)",8fJ3CBkU2O
GmAEaelaj6,BRacteNCHPPe,"(k5fwUH7Yja , a5q8zeNKUo)",9vqMXPVLh9
xVsQcEd4DL,BR6t4A9xTa84,"(X5yBeLoGx6 , k8yxEDgV5x)",koblwyHvxl
npmx8H7Oyl,BRZ1mP9iWT6q,"(rEwDIH4aiJ , NbsCvbNvCb)",2rLHASRjQ3
vp6gzLRhZR,BRlGNQa1wuEz,"(bfLkyDGRCm , ihCxUEiNnX)",HRnvlyZtEY
eogPwg78ow,BSzaVUNZ1wfW,"(DvLRFwHp2f , 05djjXf0R7)",bGRQENEWZU
EbBX599zH7,BSGPrIfZz8fg,"(vFjcLC21Yn , cu3s3r9vgE)",Y3bIMLCh95
51YAbU7ft1,BS4Ak7XYK1z2,"(DdMxBJqmIb , xOSeYWXw04)",WatVMt9Kzg
xkXzy26HsM,BSIVBExRJCWD,"(XYT8rFRfw8 , KVQZWrtnIh)",N4QSxFNYd3
YgUGsCfCzt,BSqgmS6yc4qx,"(59dlORH0PF , U77sPltQgo)",LW17TifoF3
C7N9V8K7il,BSZ8Fedq8goq,"(BngZLB1Dow , 9q0KIoEhQW)",uuxXSma7qc
A4m0HBCgSG,BSttmB5zoM7E,"(d08wtZ40WI , 3IBHs57ubw)",0gJb6d0SJb
cgLlLy7O4v,BSL2gTeQ28Xc,"(C0uIbZk6Kx , 29XlvjxkC6)",P8TnYFwi8R
n9NAQSRrzS,BSBOCunDA7XJ,"(Bk4wp7PKIe , mJn9Y9wWiE)",ZRH4gMJU0Q
4PmScv3ua7,BSeXVVghZidy,"(xNb28ku3yE , 9PCxAiGoI2)",lb2RdENNM4
XSqSNgQHmZ,BTM5dLbNaLIV,"(v01SyKtX8v , KmHBqlFKRJ)",yRzWGaU2Cj
DxDGxQIHhi,BTCKxETBSkPM,"(l2B5kCAy7h , a8WlTxy0YH)",gEr9J0lm2S
CQRgl5olMP,BTUOxNDboUfr,"(we0DDuUPjk , MgTGLTTLBR)",b1T5QILKS2
BfgbjVT8sq,BTe9EJBr14GU,"(kdCD4m3T5j , qheT8JIHQ4)",zCZpR76kN3
H04DKufrgO,BTUyMWr1swJ2,"(mXHe6qmH8H , 6H36h41NqF)",fEQgDe7caL
b8jXL6H0Vf,BTnacfx74xiz,"(3yjSmwOQjw , FDb0Gk6mVK)",rfvxzf8KgZ
M17oEp15lf,BTuqJHitkMJB,"(hNW2G7qZZj , ghX0opmJB1)",YvcjakCQjj
pX4jkARhqN,BTg1d0lRKTO2,"(0gm5oNN8fr , KVI5c1w8hU)",ZbAaMG15Gs
6TAxFCvcqx,BTJ6wCdyTjvz,"(3stjZRYwfy , x9a7jbKoLr)",6DP8uPyUeZ
Er8IeFGybh,BTc2IyTf3oh8,"(w6OA1FWPES , fFVDPhpXIu)",R0HN7DzXyT
cXc4W0xEMl,BUk5IEvfkydH,"(YVf2diWDGp , BuDjdugCDz)",piIjGvKrIi
biqd7vceAM,BUkptBm8XHEY,"(8zQeGOxBGC , lxl84uaUI5)",Mp5leJCNiy
Qou2psh69t,BUpVGXlh7mnP,"(NySso5koet , BE9DqoaOSQ)",djP1gtcGAB
xEp9UAClUU,BUV5YjFxakL3,"(SYP2iP8PLX , 1Ikm95OJnb)",lWrFRZbyAc
eKwa5Iuo8r,BUDUwO4x0UDt,"(QcYCoTizrz , aYXuUnBkri)",wugGkvODRd
y7LYeHE0ZT,BUpHdygzjViQ,"(ZdV24MbhCC , 2qho0lvLGF)",rdMtIPP2sK
aH7aocHsh5,BUHJmdW5GsCT,"(w0krHttHWD , ywk0ZFNYob)",59j4W0ZXhT
YD7Cc8jXJY,BUfhAgJV6VmV,"(bZOaIaOk8h , JaDLIui9RW)",AEhpjVqqy6
HJa6xxZgMM,BUMt86yeC2Mh,"(kjLRD9aSNk , XgldfzUmi2)",Mo97hqisLW
PQL8NN4Tap,BUxW1U9Va9DM,"(tBALmzsVYY , wIlNT9qdDo)",PdIlEnn8RA
bblTQXLX8s,BVx2TZJb0XIv,"(hUVNgaaLmn , E6YDGo9V59)",1gM9mX1uay
1OVFiijd8v,BVpDcJOZQO5i,"(Jwu5GQG6i0 , pE4jJywjkL)",649GFLqwcx
P8BkEekkwy,BVcJmy5Ih2nJ,"(ramSOR73uk , V5KMRMYxyF)",F2dCAo1ZA5
P69PKt5nsY,BVaL6uEKGfrN,"(jVEpeJIV5B , YuTtCjve6Z)",Rc4SLufYWh
KBvWVpx1YE,BVVeKxEJGaPo,"(GCPfJ24ewI , BIR4NitK32)",MxhOF2qk5G
c6sVhzJzH0,BVbHewImQlRj,"(iv2Zr3h35f , ToGQlIALyb)",LZpd5vnTD8
0E1rAQRYHA,BVyGOjylnZnE,"(SwQovse1qb , 31HLK7wiQm)",T4rA8bs0FZ
HEospjvIMz,BVKbgeaGPEfz,"(DOySnDCmyW , IVESXLJ0jr)",Cgy9ZxyJvR
