id,entry,lifeStats,sort
dvToM4cmLe,AYQctEv8iX5h,"(jgAOJSyUrk , kvIjpyf8R7)",IHknjKNyYr
6BLbJLuO8d,AYUaP3BxN5Dz,"(bPeeLYqMvT , 9vnLF41aEN)",d1SsCXKB5P
L83ZZEbapU,AYTJZiYlJSn7,"(6N8yaZdQsd , a44uM9gCek)",Dl9HQtQuOv
hOLZKu34Mg,AYHXhGUwiHBG,"(jiG1jhprAX , R9XeK6AGHM)",3V6w6GAhlc
6qjyRj1YsW,AYXMRbEoYdqH,"(MajM84JRg1 , a4TLut8u2u)",l1pooVevGx
u4CfL3YntI,AYkd0ux5Pmfw,"(vPoeR1z2kX , ffsr57h3W6)",vjLLeB2bLE
hRWlHFOumd,AYIMrakI6Okw,"(X4MTAGoClF , A2NzD4LMkx)",7XZitPGMkc
lzMaWwUIjw,AYhKjMHGli1v,"(U2aVIe35SS , LoMk8fyDJg)",pSCbmOh5bk
gu1SAv4EA5,AYDnErwfMt2r,"(alqtUrq1xm , ncn58zQAFP)",uGrzN6GzUg
EoUFqxtZbJ,AYXdTiesuugJ,"(CNn9jETD8D , 1MHVJQ2dUX)",hUiiYH7On5
kLKgFYo3Et,AZLDMJJ1bc6U,"(pGhbpXpCVy , LWsPk22kgT)",nTBa7R7wwI
EBlwd7spvQ,AZXMEMXHEfY8,"(hWvHmUcYYt , tBpDOO4kdq)",aXKRthsVLo
xxtqlamdUv,AZHX9FWYEV8A,"(nvje1e3411 , xVhDzjFbKh)",ZkUnJGDJNj
jjHpgqivat,AZfQThpuH7HR,"(soPal0RO0Q , i6Mw69jDJn)",XkQlwiTugA
5INfzrdGiu,AZViiLudcu5v,"(oeq6MFmkPx , bUdIhAuW9G)",3CsbMrsIwW
Fm7LHkGuYC,AZIDQHF7Gtxc,"(hiVfaLCDTI , RXmOKh0gtA)",X8NFiSlp6b
5o9ThRvRZn,AZGH8Zgw1ldA,"(eiC2Mnd0bD , 7OlZhw7r1b)",izOwX3Gzbu
5qMpJIWjhD,AZLtfPLAU4ra,"(RFBKu9N5xv , AV9mLBG9ON)",0IShJvqcKM
uhFTzy22O8,AZgPL0D9d4AJ,"(tleWZ1BJFi , qnIzJbMLPF)",kPw3NlgTNZ
xvcQkqrY9J,AZROkuRReGot,"(OVf91kFsdo , QSrz6wAWGT)",TZMGv7ZgeS
gto3PEpFRk,BAf2d0mUnMrf,"(hyYa60emaS , pankp4vQVA)",Mg0cMc4eq6
gzKga04P6p,BAsVF4jokLx5,"(3yeju0KAOL , 6tzqRXi9zj)",VykqUxr6ou
Kwq1IZ3vsr,BACAWzSrelbU,"(2lwFNxsge8 , Fz5OrzcHqD)",fqNjwps3Hz
OZ8qxPNdaB,BAeAYiHHhrc9,"(Qq4sGdtzZH , MQA0urZZff)",pPDs4lZzNi
vr523mozug,BAze6PuOEk4a,"(WSR4fwXsX4 , 6szS4vGAkv)",NPwLCO5YsU
XqeOot1TMc,BAPjf4xR97bC,"(REEvbamoOq , HfLMpbjFLF)",mJ5XXNKkFd
OqAzpsqi3C,BAIwAKkHzrPp,"(ivv9QQLlfL , FltTZPHrwx)",GAQteVlDQE
UVVjROfFmY,BA7bj8ozayHK,"(LNhmLwqjyz , 6efv4cxiO5)",xVlRKR3jCa
Ks6N8eqLKN,BAmRwJWRjqfd,"(w0LcvCMnhy , mmpzUFbVko)",3WBMHKE7yZ
TBkiyOQPIg,BAOnseknh5Rp,"(GfoB9S1DKq , n635rLkkAe)",AuhF0Rb2Bt
Jqv5wOJKbm,BB0oKrXXu88R,"(5eq8GHF3HS , jwuwPzzbqJ)",hqGxoxqWSM
pcqs26ZO5p,BBafPTg61JKk,"(rgh1tely1K , f06kAZ7ayY)",TPVaynn8jw
0oUSBYz4YH,BB427hsECZDt,"(iSUHrPsKKO , S9vvB5vLua)",Ws7v9NszP6
WvSnPIZAiO,BBMixcfCqJY4,"(ZapLuSb2ch , ZSGrLoUavn)",14Uvezblv2
HApf9phmRT,BBIU7ABZJZHk,"(KeDxQaRjMU , yySLiFELzW)",Atpnzvdiov
TPcbzCenoF,BBmb5ZKSji4T,"(AFLlck4Q8B , aigGqZ3a0z)",ZqTwbGhMaW
jgIxceT8I9,BB2R11FqHhL6,"(ahn3YVHjze , ouQ0wGtXNb)",FOXuDtnJsj
10NPDWzYZa,BBfveQfUJ1Ql,"(w73QW8jf9n , tXWK1ihbCL)",D1qWOTvW7S
UOWmaRgkRj,BBCGhmrQ7WE7,"(beiOsxTNB3 , DAELCnd8pL)",4xOEZZE3FV
ZjxKLCp0oO,BBbwRHIWDUtD,"(FoAwXXSgwI , Q3I388H2YT)",9aN7t4dX5d
ZOvgaGOjHa,BCg8pA5wRfv6,"(354gezfWb2 , AfUBKxSRIw)",XLhAHaF7zv
nnI5uxlZKK,BCm5EdrfWxXh,"(XyvVXZMDTi , f6BNJYCOmv)",6FtRbW7CF7
4R4rE0sxUg,BC3qflXY9QR7,"(6bPiQFXTDo , TtcGRNhEmP)",W5kjLohH2R
xnm6LLRipv,BCXmBswmL5gu,"(M91QUBv2SA , ZRibAuvEn7)",vubQA2Ap54
n2wmepafkI,BCKdn7j8XU0p,"(c8PKeWqBH2 , hT8OjFbIxi)",brwEMg7pXR
280POrgiZw,BCILVr2CpNad,"(Xoruutdyfg , llVdjCkQ8I)",jdZwdfebAt
iU8amC2fGA,BCBv2HCGDF0w,"(lNTPIbAJiq , 9QSictFfvc)",mZet8T9cyq
5LASBZPIt0,BCtGZaHV681G,"(nejLXe3V2K , 1RgC7CmmuQ)",rdYUYMNMS6
1sQDla3GMg,BCTz6th7MW16,"(y2H2AAdAPt , wKy8QdlgaC)",fRIRtphPyB
i9J3jLQudT,BC3OaP7SQpLu,"(uwPjwP4NIx , IS9LV7auhC)",e5AXqc1Wp1
4wSPrnu7wj,BDWF12g9ggzY,"(NUSj7uHBUT , QtpSYtR3Vb)",ChLyUZEvkO
kjUEjDlBMs,BDsWqToeGj3D,"(GK4zT4JWu5 , WIIrOIul0X)",CRPe0DZqmq
Prdj3Blnpl,BDI7Glgwc8lb,"(iaMOHq2IUq , w8SnCqI4Kq)",HUAAIH6GAh
6JrkyrYBe2,BDBo2WrYSiwz,"(RD4nw76W0U , EoijZBCwKK)",ldU1DQ1Bi0
j1XsvivIFH,BDUCFMdW32qW,"(PvvtIPmiKn , VwRCvUQxSV)",6oUDqkZ69X
bXanWQfwOV,BDi7MBDlth2B,"(0hcBzbIwc5 , voIoKCbbiS)",fJsLURCg1t
nOEh0afmG7,BDklnxvnY4Xh,"(4yJkC9c2yC , 7U9CjvSokw)",4EH4cGFcs0
IxZhP13TLs,BD480MPCr9xS,"(uXxaiC67T0 , flG9SNBmmX)",Hb7wCG4CsM
qFxRzEM2m3,BDLnuQT3JdIx,"(8luR44Zy7G , 8hKaSY5o5q)",1NUuMY4F9z
725goqbZNU,BDOPrIr88R1g,"(JLNQSKY0b2 , AaSVCZKr0Q)",EOueYIjVna
6kyi8dWaFa,BEi5rYu94b08,"(FrHqhEFXYm , Fyvv3yyilH)",lfFpj58dO9
5oexXCu7IY,BEDOngt76mi1,"(ShXVF7UUbl , NUZr80aMMM)",CeAfGI0EPG
pAYHJUH2Mk,BEM5ENBG8zTh,"(hML1rz6274 , wk31MG5TEc)",wIicSGM0af
6R5iZhOQwc,BEvVYJXyDx6N,"(VB5lrztt2j , 2wkFaPPTY6)",78HPHXXHZo
iPUYLknYSL,BEFykqCAXVbH,"(KQVYAhlS0C , 5rqmmfmKAg)",i7XKtQEQKM
DGmJtBCZeL,BES3k8H0sIGg,"(AtwtvabjwD , UZctXY90rA)",5M1h1evCLY
JBE7YSI1Td,BEPnN1iTJyap,"(IJLQa6QxC1 , V3LAEmDQKk)",Cj4AjOIsUq
FjVFLM9nzP,BEymlmnLaNSB,"(HxfuH4DXSH , cHh6wNHNbX)",7iVQbPbMlC
sR42hyo0g3,BEdBjN2tNrQg,"(NbcXywWOlr , 4pow8NgCD9)",ZQ1gDDhRdz
syynrl1z9q,BEbBAkcfqImb,"(ZOcwLBa3dE , TWaFgyxM8a)",Ggj7gWGQjh
Tx6A6uMYQ7,BFlbM8wzyfnj,"(CD58mWwKJQ , czRumQpez4)",nT8SJN1FeK
gLtkHdnTlj,BFV13nHK4T41,"(31LrYubwqu , oWeoU23kMH)",zwCRI2qgXM
XyQIeKgdQc,BFrLoNAqzYFk,"(O4jnIpMKig , fFXnpZZoAD)",xWSLUqiv2p
n1BjGevllM,BF1h1m08zHPu,"(vehnPslIiY , G11oinf6Ov)",PxLQ4E956R
Sppj6zlGcG,BF634CB4MMBj,"(Ph3idKbSfR , Ux3tWehVup)",Peq588W0dX
IlSF51Ztlm,BFU5GKzulRFZ,"(sEEijxuYQJ , 0nAAoI5g6t)",EAW0P9aXsB
l0AUFHR95b,BF2fdpuStHEt,"(uR3eFBJyzY , ioIPAn5IaK)",OD7RiBtA9w
J9LJ7aTjkc,BFegdxwvBk41,"(62NxkZGaHE , rQm4lm9QzP)",FQNn5biuCZ
umhD2qSXTK,BFbUCdmuJ713,"(smnFQ4jc5W , X2CqWc3jcE)",KHZBrVAXMA
WPwc4rHsnc,BFaMcSGu0TS0,"(c1cYO8ycCU , eklj5A9kSA)",bCdPyqvZPV
gxthD2COxe,BGKoOTcp6HWv,"(hlCZoDz2Uk , oVHmkrP1rC)",Q1tsLxua3j
73QrDB0bTZ,BG47COJExsCc,"(eedSE3qVoY , tJ47tezjkz)",U9T1AyUljb
rglOXfsYxc,BGvf0WwzCVEC,"(N9LTKsDX9n , RTavkASHAp)",4VYV0I5d4T
U5OY1dDUkZ,BGbSTDq6BvdC,"(qwQ1Ddi1Cc , 31GWmhSRtq)",vrd8uGvBaa
gagEW0hhTN,BGJzzWzqmIWu,"(kJZR1oK1u1 , 08inQv3Qx1)",UpvDzmRomj
8rCqA5ELm3,BGG3tNaqbtBT,"(4242egSo4u , cgwD0F92x4)",6ObucPbBJU
oPkqWHKzIu,BGpW6P4rfyW8,"(PQLkScbvBA , cQbQLFLt3g)",V9uHazaYt5
pswzYNjJUG,BGd80JsNyNFU,"(lZ9t6sb2SG , c83YO9vcTr)",WktXJcHHyi
n0BzEAlTjC,BGTOdLXC5srr,"(U64CHqFwOh , tmavz8qKOF)",rhhivdsNdy
Bgr1Q05NAK,BGUPuiitm6vJ,"(4GZy6gfN4z , TigicR3OBT)",4QIQiaguID
27y1XCj1Lg,BHOHiOAwWHOn,"(NuoQsBCE6P , P9p72jr8C4)",BT1rweIeop
E6VBw4nrjz,BHweoBt4kw5H,"(5CVhX0p4f5 , ZWGDQYAVrM)",4DKPAjElSQ
8995WWxPNc,BHTOoR3D5WAU,"(UKxrTZDndo , Uk0xqlPLdK)",HHtKGjIy7Y
Uu8vwxkyWU,BHrPIzsPa7Ce,"(Kr2oyMh3Zy , FFWGqqEffF)",hKdjEF70RQ
xFkAnInOo0,BHG7ZUbKeRav,"(PHKXO5Sz79 , NXAVJyLyXl)",fTvOACPAxh
Q3S8z44DVz,BHebCE0BxNY7,"(W5IlGYOEW7 , avpzrDqfbz)",cm5rXrhAjD
TrF5LXOxS6,BHmDBHeDIuF5,"(rjltkcD2w3 , f7FAGbW0H5)",L2MPnbTwCu
z7hVkGvVKn,BH5duv4FjQIF,"(Re2uKtWDtV , Oj9liCUwET)",83XR68zDcZ
3W1lPnAYaS,BHPL3momwVKV,"(OaKd2wG9in , MwPYFV91OE)",pRtFjuVHtr
3j172LRwpE,BH8kyVdplwhn,"(1DksYYBX2c , XgPnhE8ves)",418BRhiXRn
WxYlBoTX7q,BIwFq0q59hxe,"(ZF3O6GoFVq , tHLTi34LyW)",je4jAoStjv
OJxV73mAFi,BI33mORDiBq4,"(IumNL5RjnS , SuNVlf5uY3)",FrxnXIcHzF
l2PPMAD8aW,BIcDyXfwGVmF,"(9UKwpXbTzm , dayeuYBwgz)",n6lqIkjSoy
LSCnP4Swzq,BIhVxFDwmcVk,"(9T9ZzIdGZ8 , xufFEDvNgl)",xh2gSShv9m
PMwXwrKaRk,BIg5NmzdrgkC,"(5HL50tTrTU , kF4o10wUuv)",QDoNk0ABgE
8ivb45rjcP,BIyBZhbqjqjW,"(VtArTGLut8 , r5aAjCJ3mG)",mnNWYXEBkv
c9CUJolmYV,BIg3Vd8u9WQr,"(rRMSGhF39X , xUUv4SLi8Z)",p3CptLHakd
KtM8ovnjX7,BISeKdPRlMHo,"(3KZ8GIRCEk , rBL45n9Rq8)",yHIJDDwNZV
gAW6G566Ky,BIJkOSVuO690,"(RZ9DjcaTNo , rLp4Ce8rLL)",lYySByxvAh
wY9rVaQuSH,BIpxBzM9r10Q,"(Fb8ewhK3BU , EUdsC75A0p)",sosKENvAm6
VSPPvC4bpa,BJnNZCUxLcWi,"(iD2aIPeKMg , lGLn6UjDI9)",W8xKlD9Gdb
OqL2wJdNFz,BJvQqDhu7fBP,"(cNvzVDyDSq , FRpJeO1IEc)",xXZeVbwwYg
8QgiocXFq4,BJw2hFeHzhzt,"(oxAdfw7ZWV , zbdqPhyX11)",UGllVgKKxe
0oopb7Z8x7,BJ7w2cBjF6JG,"(neQHxi8Th2 , Sdn67GyiBd)",dtQ4s6fWDF
uPmxyfVXOD,BJB1wIa9KNJz,"(Y1gJ5KUNzt , F1LbHEakUH)",v3A8nQBxqH
JNXq92WjsH,BJ3aRvqCB8RW,"(JxM5XqHql9 , DiV5ISO70n)",OGG9QU1pxX
95SBFDQoSz,BJdDdOYnbrgn,"(3XrWTuU47O , TDHuQHfc3P)",unz44UNLpU
wLc3peM3cP,BJl9HplrhPpK,"(vfaDrvzghc , dVeKRwvAec)",0SiblETmI7
IQxjQoP7Td,BJfX09GJAnbD,"(JsKbsfUhkz , 8zqNCKdsVX)",a2ZXsyJlGc
SBPd7wwz58,BJznm0RiiW2W,"(ygq04BUxV4 , du3e1THJGe)",X63Brunk0S
AIrU98pR9q,BKbXilkj4BwS,"(SA0CfNgODH , QGgNNEZjl1)",Z1KHBCey5G
cgklj1Spzc,BKlYRDhJC77P,"(YKvCjpDbr8 , nbjawV9165)",qtWnYw6IJH
YaorHAUs2M,BKNK3wW6kSPO,"(pEkRz1bAlz , YVMXZXYsUU)",tfnPwQh0Na
4QZLUkwY0d,BKU7qyr0twlP,"(h6Y4bLrS6t , LraYAHFPsP)",sFTpCZw7or
UZ5wNTIoHC,BKW7l4un7fex,"(PKLcTCZg8M , 1SwoT6uUjw)",O0bDgisEnK
zcA0bukEFp,BKptVlWJTbvN,"(9ipACyBZqQ , R4gS6hvpcc)",6fCkvRoija
uk8sWpNqba,BK0SDa7F7N3G,"(Eiq9hcOaSp , TdscM7UucT)",pSrLWG6be0
IWV8qQKeiy,BK3JtYFplBmD,"(CDCoHM5abf , KPhB6oOFco)",WVvCnn9pFP
L3VslyKODs,BK6dKFVVVo1M,"(2YTAgQ5z1R , i33VnCQl31)",YSJ2vIZ0Kc
tOc5d2iVKQ,BKopfsygQqge,"(7l7zeilRCn , Z7mpy5FUXc)",cHQtysUzL6
EE4jJDBmKa,BLaX97iWJ3eQ,"(DDBoGMAPzB , 5jATuOGFmj)",APwMwD4XO5
zwtAW6Yas4,BLScgB6mBrJq,"(xVnMiHtJxg , friASK4RVu)",jAcffLohuS
AnLM0msOQj,BL5DdrA25huP,"(4MCa8fIUrW , VceNEqAt8g)",7IIBsOsHos
bEd4g0eUln,BLfAq8eWGmY7,"(OW2va6vsz8 , Uko8kuvVHE)",QQc75du2po
KlxCvKqp14,BLcWU4ftCIId,"(ix5UvXhf80 , 2Zn5X5evif)",FugkNbHmyG
iidLUi3GHN,BL7ZtrQWkG9W,"(AcE7wov303 , WgwAYpRb2I)",rGFVD0GeSn
8K8T97OhXu,BLsLmIiO2WxB,"(5cVv4ZguNB , BngTTM9DOs)",g4njH9RWvd
jURZytrplQ,BLo7NWKV0Ir4,"(1lF65t745c , 5zyQTUPXTx)",HhOvTHwbiO
0jFhexqdpZ,BLrJ1oENq8J3,"(VfbuYoJoEO , tm0hrZqWq8)",BpPhQsNW6T
fxxttIe2gK,BLUdDRsamCZp,"(jbHcbypysy , YNBcykA7AD)",2Wbem04ZRe
oSXAmE61TS,BM3IAGlbdROC,"(OrHS8EQAhy , 0ATgnJ5xC8)",DxMVFaC9PM
23r0gheyuV,BMyPPMwXHimT,"(daidYQeP6O , B8DCcBi165)",mpnJSmU35H
fRrTnIX4OU,BMvABDKn0BMg,"(cyUKL42SW4 , o3ABG2z1Vs)",p4rnpTB0cV
zdQxLW28jU,BMHLusHxnvep,"(KCS9NuY0ed , ziYTe41mcL)",FcpuLStF4G
wvoV53ihDe,BM1pzmDCxttL,"(9C1V7pYFSb , 8TfKb6X4ik)",nZ1d2kQhwO
6PuIEqUXqJ,BMfPcMj5pqhb,"(xAQDqKyuvt , FGz1VUmDbB)",a6g56LDMoi
WZQI3GFFQX,BMiYjMYpFGN0,"(CkEvslKmiX , ZRxep3AVej)",4VQ8U1WwlR
z3RmVa4W6h,BMYvTMaqc2lq,"(hWx73TSVRw , Q3vzPvT4Nu)",Q7wHQDogbl
3iKyJeLgrK,BMbTsyecpxhe,"(RQ3L7snLrY , 6u5dCyeWPS)",Yj1ScisVPz
6mgTQBmAnw,BMzXnBMsa8fZ,"(p4SFPtraUl , 4eb3JI4NWw)",gGwQUXqGpi
ki8pstwAdn,BNuf0knNrZRG,"(AZAOECdMZ0 , mGL0H7Tglz)",vBHLvcY6rW
fJI0UmYlLW,BNcBCeiq3Piq,"(ugtRSbuu3o , MrafV1I1VU)",xZTujpiWvS
IBnYnQJ3YU,BNApBtuvjjBx,"(cd9NRkLLN2 , MuKtDZlfss)",sLeaZgQbXv
ip5JMF5AMc,BN8IBxzCuAvp,"(r9gETHeAY6 , 2XXbMfbHKL)",aF1b2XeVuV
trirjs0kXd,BNnIRR6c8hTa,"(4uMvr12uef , l1JKrI5fxJ)",nERGOEWQDc
vmMgrTm8ce,BNM1pMqMZLqF,"(2IuyCX42tg , v3TmVkkvFn)",WkbkAtPY7w
wIpkyYgWJ0,BNDq5bV1fzHG,"(F1Zm3MYuCS , vx4aKKiTm7)",VCTe6ubu79
So3kPwi2nq,BNXerVbPaAlq,"(NgmnEh1ajK , 3WMQfZCPnp)",iJsgfwdTyn
fS2Xd12DnH,BNh38wG5y63h,"(LL5mj2IQnY , FbYSPty4uo)",A4IdCYvcSo
cxo5J33rak,BN7WOX6eakUJ,"(w02pxAiIVN , kqrYrcPihx)",e6FpnB1CMi
5d7uCnOakv,BObKVDLt1E96,"(XH8pUprUHO , CZsDZ4Oor5)",kGjUAamp37
9GIFX3Xsec,BOHsQGesnf6L,"(dC9IZaPnVz , Q5FAMc3LId)",fCYx06qvN4
et8BilgOKd,BOXj2C6xxmuX,"(Vf8IyLZPPp , C0uBPVy85u)",w4PceyGfzy
Pz5CGnYDID,BOyypnXHReDD,"(4XMbc7dCXp , ApR6MMRgHW)",Iw53iWQM7y
qKJArmICiQ,BO2vrm8wTwZA,"(JIPqjIMPvf , 4w2NssbzeY)",unFiWQkE5o
QYhpBTBGos,BObGzPbk91nk,"(zKeyz1yRpI , rLdQqflZO0)",y25HVWndbc
TLxPN3JT0i,BO63AkDqfoZO,"(S35uj927oM , HLNjzpwdE5)",rusK2niUdF
SxkEIdpTdr,BOcWkT4fkGkB,"(p2YdUtmZrS , cftjs90rtA)",AabPehiAnj
QvSHOep1dg,BOZR4ohwmNox,"(7K1etxsocS , 8LQCX9ec5s)",SnLLndBdmh
YnhuXCFf5T,BOTsY7SxhgHB,"(fyWZ5UgkV8 , Lbn4JMoe3B)",URAyIdYSHF
21B17OzxCR,BPHBsnh8SrBi,"(jiXFLwHi2z , BF5CL2hVKt)",dw8adDtRv8
rGl3PLaHtX,BPU4F1evCKc6,"(6GwY3oiKLJ , u6otND1f2V)",E4ttsISBXa
NA5WblvLDY,BPwhotFxyOYC,"(7Yv5JhzTyR , neNv1J6rGp)",LqDn9zPNSd
oYI67dcgV4,BPDcv0pRH0ex,"(9B0TmYrHCE , PVN2rlGKG6)",QvlmbmRcUp
AxZaKe3Ihh,BPlbacEF9acs,"(WR3tbEZ3Xy , EGBoiBLWJz)",d3Sv3XysRQ
n21v1NJQZG,BP69aLHBy95h,"(fMykQm1SoJ , CkbD1Q4kTH)",YYq069Ihvn
UfBf0sDyYz,BPxSxn4iIatY,"(BsJtVD3QfG , 0FTCcpU1Vw)",eigwaf4CbC
OI38GTvqF8,BPrIbvxwpPaC,"(96hiW2tCka , 1qg7wAOBl4)",3lwVfy7xGD
k4yPNRCa6U,BP9IsOuP0brT,"(4aGUywmzjc , wvmpt9436Z)",gXbAS30gmK
cKerMIBzqv,BP2rDeRROT1X,"(uXkhtQuKOe , TbogcZ9xGz)",RQKOeDc3Ya
xtcHsx8eBv,BQxL3JVMDiwA,"(MJeS9uspvR , 0bAVgnbuF0)",Rtddba8c7S
LNOMpoh1f8,BQxD5jcgbRib,"(UkeAS6aKvT , WecJ6pzH8V)",zgnHt6z8Tc
IjBAF3YbYY,BQfUnLnRHdbp,"(MA0NNufy3g , zyKf3YJIvn)",4bYgRBc5I4
ZeDmQZBDN1,BQIleJdifng0,"(5USL83eaEZ , EtiNarfNsD)",7I2ffF93DP
Xk9SsMIbxq,BQnszvUSpueb,"(dpWSVvjClF , RbAgHZ6bYD)",f8C0VsLoAb
XsHKfEfDXs,BQnsdq6zmy8P,"(EsxADFHyFU , VaTHmaYe6m)",beU3YK4mko
S0WjUJq8ih,BQNMnv00Oals,"(22ZfaJvpnK , p7t1uTZcQD)",bnptJV3e3c
Z05p6TIHqF,BQirU0xv0eUa,"(yx51sLWa6o , Ijqp1f1tbD)",wQPQgRbccq
eBwPmhMLjX,BQqsD295sJHz,"(SBjBeEeJy5 , U6yW1J0knc)",CqwQ4528t6
nJhQuZ7sdj,BQWiBCcn8ouU,"(MHBsm4vJ2A , zSJ0x5BeW4)",sM1ou8haRM
ocLCPAZRec,BR5GWZDwMVg3,"(LdvmeAyuZV , rfRGT5sJMK)",kAveO7eZ3c
3ybNLFkA0W,BRM4mXAWdFVF,"(nn04qrIwJO , svmyed5Vs4)",HXn1kf72fN
4XVFyZ1LlQ,BRDcvFNhHiaI,"(hGwU4AQshQ , M1sU7arajB)",4mtlAPAgOk
NcZvjSbHeb,BR3EMkM4a8Oo,"(SB1pk4v8pn , A2RJcJi4dZ)",5lF4qk4foq
DyMNFxd0kr,BRt0zd83GLCR,"(2XkHuC2bcY , 7M1PAmAdmG)",ZROygV4amO
NbRhXlL4SR,BROSae33ZfGG,"(IebDozRs0s , 39jlLznbJX)",7WOI8R37AB
bjxN9zxcOf,BRiJHiDd9jXu,"(35twmInAPz , UMp7sGMRTg)",tyuCTGTxtn
i1RgXHWCVp,BRfUlk7J6nWd,"(M142bDNCvj , 7I9BQbxQJF)",TCUg0I6NOY
TOIMNhk85w,BRjG9lb00xl7,"(sCjFcilhb9 , V8JCvgHD5j)",H2Gmp6oW3M
5BTmL9wEot,BRhIlhzHIylP,"(qiCMRrR1Sy , GuLLyh1uLs)",FtzyWIY4zM
7Nr5tDem4g,BSJSxtQ7UUt7,"(anaLn6Hbpy , 5mwb98Htkr)",sfMvOaCuuD
1BKw0Fw50N,BSlyESastgfa,"(mlQ6dG8Rxg , 9gLCbuWhqL)",6rNDRpP7nG
Dc11hS7s34,BSBC6vh4pQNn,"(DrstxIN8aP , 19EpUAqkzQ)",nFnHtJqigU
VsEsFLAYdJ,BS9lwySH3pYt,"(bzn1DwytCF , 7xzMkohUOt)",ugvJifSKww
9F8yBmL9Vk,BSENIDzfOjIz,"(wgjD9rRwA7 , nTF6RZOppq)",aqXjLEagid
HopyflZ7QF,BSC07bSwVMU5,"(aS1GnhBzXZ , 1TreFKMySA)",M58YkEdS3a
4sfeFJD0sQ,BSTq1dsDzAbe,"(GusZVSLrf3 , 2i6YkAr7iL)",fCQEwEDLvE
xOleYrlDz5,BSViPQIHbDr7,"(saknT31CuR , 5tiePRwSaj)",PWgZSuWfaw
13jJjNd0fM,BS4HJ0YYqkua,"(hVp2NlElYm , uecZ0DLncQ)",d6AhKUtTyI
ioII2RX2pP,BSQLVGd6nNWv,"(FeiWFXOEVZ , s6TXsSF0a6)",cUZCxveCog
8blqDnDmCp,BTwZ2bs3aL1W,"(T06MYe9AVg , khMXhk2mQG)",b40zNcwgB3
mu8AKnAgQV,BT8Q70cZTxfk,"(o5V69Rwnsa , h2pKbaFE7C)",JlSI4C35VZ
cgDf3HRI0d,BT99u3bYq4QS,"(dEPmssVNrb , bxrV5hViwu)",56VhuXrScl
XABhkhz1tD,BTkf4yJoSyZd,"(rkPsou7s03 , T3tTlXjdyw)",PWExLuOcr6
z95cV5VOpB,BTvUU6ecy56q,"(ZKiRqiPTFc , xttPNFt6tb)",ZLvE7KXItd
rh8xOpOcfc,BTYK6xshK7Fm,"(MuGbMDQ5Vw , 2kOI75brMW)",x3gfFsX5Jt
AQIcjdniQ3,BTtFUuO4DgYc,"(QCPyboEcf4 , F9XUOQg6Rm)",uucrdmn9p5
JlpZIuS8oX,BT8DikmWZNhI,"(4n90RTHgL6 , IoktjDlX7F)",Nl0dyncRDe
a2VEK8vNUM,BT8c4n8NxraI,"(x6J0QGKifr , bq34GNds4y)",92TvT2jJup
RrH8tFniAo,BTWLWjM7cubU,"(GndkXq2nVo , fHRFPtF8KR)",WkZp4SMqAQ
dWRNMv0qxk,BUT7uOfkEeZ0,"(DPeLx5kukh , gNmFwHOYHf)",BrW9Lf6tgZ
8JpoNrW7dY,BUd09ce8rh6j,"(FQZjXmD38g , UV8hgxw6Up)",Gfb1LdJk5Z
XvMMVJVN0q,BUsYLtkNoPz9,"(FUwiB2CvBW , pZB5qvBfGB)",W5ri8DqwdU
haYn7dZ2GV,BUB2LLvDIdXW,"(lmYC9MMm8N , BBxZcm8QBQ)",qSYSm7kAUE
Bm0JbYDLnU,BUIHd2NFs9AR,"(ZEOZe4d4hb , hIhrvCEw7y)",yCWObWpmxU
kAAT49oDdD,BU3YkjJJxOti,"(jx18FUVe6Y , 2G14WbH05G)",oin7HwDb8O
48hrILHPXV,BUnLGAMmTNUw,"(jlTInk1r7m , sTKRli7Oob)",jWpGTKjIr5
CwliZxpFRF,BUKP8eoo8qeZ,"(fNhtctiXR4 , vEVlUs6Aew)",DZDesI7Gaw
elK4GkDZ8v,BUzfZYPFbAIs,"(wXx2ppJFdD , gAUAYIpKXB)",GCxmHaVHpD
LvJfPDxzlg,BUayA1IZ7QSq,"(qqtAgvYpu6 , fEkCLG92Ak)",F6gP0Zk6uE
EiIrDRvedx,BVGjRoOkkSSW,"(M2cJBUuJha , Gkl8bq1AAL)",HQKDDSuo7D
x9d0FouJHD,BVJbgtQJW1xr,"(TtoaOJ8RzY , VNjBe8WwbY)",GDbr5GmTRd
RYhRG1lfJr,BVLGPTnBPeoS,"(Jmu6abvf0C , YfHzEBYjpm)",eOUdoXOERH
YxUvd6ZyEl,BVX2eYOD2BEc,"(nj0SjbvYhT , dTBSHalCEU)",mFf6LIz41q
gOFgcxBiWK,BVV1ZI88TVpO,"(9trRqigrkU , HFddBpDiFJ)",rBdlyEB0GX
40jMbVRGsh,BVHlCBLD2qh4,"(uq4l0031np , P3VN4G99xk)",K6e5MEPc2J
NgE6T3Jzd2,BVyHKRhVSfWo,"(u8My6bH6im , RTfaiQO8c7)",r0UNzlo60A
COiHNoWo3f,BVCxcfGUXMel,"(dWXB3F3Inh , cO0KHcYY9j)",KaighohVbY
u21UyuYErB,BV5lAOALdbba,"(KkH5yRzucB , IyDteae8Pt)",kz1FhybiPq
XJ9Xhq7ZW9,BV5bmZej3PQp,"(uM9AXPKUWt , BwfV3EnJ1D)",3e9WGDz8Gy
